error,0.cx,0.cy,0.rx,0.ry,1.cx,1.cy,1.rx,1.ry,2.cx,2.cy,2.rx,2.ry
0.12321923998747754,1.5947188443547032e-16,-0.27178030765759986,0.7215457334014405,3.1743790341835663,0.7191846735630136,1.1358901538287998,1.037203717533986,0.5821847622292878,-0.7191846735630139,1.1358901538287998,1.0372037175339857,0.5821847622292885
0.11894571494640979,1.501329151322121e-16,-0.2794596199528461,0.6406484207767494,3.161585689837136,0.7381469009932456,1.1397298099764228,1.0521942268974909,0.6117824177136084,-0.7381469009932458,1.1397298099764228,1.0521942268974904,0.6117824177136092
0.11478208941406742,1.7825633791046147e-16,-0.2845830524183974,0.7066836164066644,3.1776028480556855,0.7306124717363603,1.1422915262091984,1.0373764718740255,0.5679330422865606,-0.7306124717363605,1.1422915262091984,1.037376471874025,0.5679330422865614
0.11282255986133222,2.0439827680361688e-16,-0.2915030974109604,0.6313968884606282,3.1657477750758947,0.7477426030918896,1.14575154870548,1.0509554004088957,0.596180447982614,-0.7477426030918897,1.14575154870548,1.0509554004088952,0.5961804479826149
0.10871675419284862,4.7157503199912985e-17,-0.2911564064528565,0.7054509379955076,3.177266209450599,0.7484120448994487,1.145578203226428,1.0282338668617745,0.568828794872407,-0.7484120448994486,1.145578203226428,1.028233866861774,0.568828794872408
0.10695474920851634,6.518313166587451e-17,-0.29767022954451416,0.6341324164514712,3.165972678102407,0.7644758031773268,1.1488351147722566,1.0410067867213526,0.5957032164018428,-0.7644758031773267,1.1488351147722566,1.0410067867213522,0.5957032164018436
0.10289640982155979,1.0298312392260114e-16,-0.30213779546243597,0.6933946099033766,3.1800393798239286,0.7584242616710546,1.1510688977312176,1.0274009369842187,0.5560934652612382,-0.7584242616710545,1.1510688977312176,1.0274009369842183,0.556093465261239
0.10015384058697646,1.211891866831655e-16,-0.30813430825836385,0.6259926499709114,3.16941122383784,0.7732306866856126,1.1540671541291816,1.0392157265765118,0.5820602848398162,-0.7732306866856126,1.1540671541291816,1.0392157265765114,0.5820602848398171
0.09706964954964203,1.0754679688024342e-16,-0.30780397762103345,0.6916922563996382,3.1795804100871794,0.7732072781433925,1.1539019888105164,1.0194453991684667,0.5573827683212808,-0.7732072781433925,1.1539019888105164,1.0194453991684662,0.5573827683212816
0.0962192728634586,6.290770831033695e-16,-0.31342359408614007,0.6280787299334497,3.1695093633023985,0.787046277828713,1.1567117970430694,1.0305299325429567,0.5819404997036053,-0.7870462778287134,1.15671179704307,1.0305299325429562,0.5819404997036053
0.09523809523809519,6.459227898719968e-16,-0.31733309307126917,0.6812938403269655,3.1818991798088265,0.7822038770100725,1.1586665465356338,1.0180116683691884,0.5461870267738032,-0.782203877010073,1.1586665465356345,1.018011668369188,0.5461870267738033
0.09523809523809527,6.809214184450213e-16,-0.37954235638004824,0.6812938403269654,3.1818991798088265,0.7822038770100725,1.1897711781900233,1.0180116683691884,0.5461870267738032,-0.782203877010073,1.189771178190024,1.018011668369188,0.5461870267738033
0.09716290068863613,7.09468520951478e-16,-0.44175161968882737,0.6812938403269655,3.1818991798088265,0.7822038770100725,1.2208758098444128,1.0180116683691884,0.5461870267738032,-0.782203877010073,1.2208758098444135,1.018011668369188,0.5461870267738033
0.1202013433294886,6.242527741466916e-16,-0.4325910315471982,0.7328240180751097,3.180308660286168,0.793871621295862,1.2162955157735982,0.9918035688054286,0.5745792591645815,-0.7938716212958623,1.216295515773599,0.9918035688054284,0.5745792591645811
0.0952380952380952,6.632093745063959e-16,-0.43989910836898594,0.6570935870561527,3.166696640673305,0.7968739378227412,1.219949554184492,1.0173782756162237,0.6055655139719763,-0.7968739378227416,1.219949554184493,1.0173782756162235,0.605565513971976
0.09523809523809518,7.0836720206404965e-16,-0.502108371677765,0.6570935870561528,3.166696640673305,0.7968739378227412,1.2510541858388815,1.0173782756162237,0.6055655139719762,-0.7968739378227416,1.2510541858388824,1.0173782756162235,0.605565513971976
0.10180308142268624,6.61051999572496e-16,-0.5643176349865441,0.6570935870561527,3.166696640673305,0.7968739378227411,1.282158817493271,1.0173782756162237,0.6055655139719761,-0.7968739378227416,1.2821588174932719,1.0173782756162235,0.605565513971976
0.10610815275140953,5.547295940133295e-16,-0.5505249720971801,0.7144627694118723,3.1690287465002664,0.809185689829067,1.2752624860485888,0.9892084435095589,0.6296551346092062,-0.8091856898290675,1.27526248604859,0.9892084435095588,0.629655134609206
0.0952380952380953,5.493746304253672e-16,-0.5575332160645575,0.7057798724660502,3.1668505243504437,0.7650435173779919,1.2787666080322775,1.0284529706052445,0.6357617901467515,-0.7650435173779924,1.2787666080322786,1.0284529706052443,0.6357617901467513
0.0982408604476126,5.53520399287868e-16,-0.6197424793733367,0.70577987246605,3.1668505243504437,0.7650435173779919,1.309871239686667,1.0284529706052445,0.6357617901467516,-0.7650435173779925,1.309871239686668,1.0284529706052443,0.6357617901467512
0.09523809523809537,6.123715340937243e-16,-0.6038947993769088,0.7575604827467696,3.171155616370542,0.7805501099837677,1.3019473996884527,0.999150634697745,0.6570004246997067,-0.7805501099837684,1.3019473996884543,0.9991506346977448,0.6570004246997061
0.09523809523809508,6.365844367797442e-16,-0.666104062685688,0.7575604827467698,3.171155616370542,0.7805501099837677,1.3330520313428424,0.9991506346977451,0.6570004246997067,-0.7805501099837685,1.333052031342844,0.9991506346977449,0.6570004246997062
0.09523809523809519,8.037896426115924e-16,-0.7283133259944671,0.7575604827467695,3.171155616370542,0.7805501099837676,1.364156662997232,0.9991506346977451,0.6570004246997064,-0.7805501099837685,1.3641566629972335,0.9991506346977448,0.6570004246997062
0.10183713429504715,7.492617257476413e-16,-0.7905225893032461,0.7575604827467695,3.171155616370542,0.7805501099837675,1.3952612946516214,0.9991506346977451,0.6570004246997064,-0.7805501099837685,1.395261294651623,0.9991506346977448,0.6570004246997061
0.10778707065857346,8.388622790140181e-16,-0.7646958549207297,0.8067875741743786,3.183107240331053,0.793685106268017,1.382347927460363,0.9702272958499356,0.6799401256100869,-0.7936851062680181,1.382347927460365,0.9702272958499352,0.6799401256100863
0.09523809523809512,8.482913735041029e-16,-0.770702953672592,0.7988508474528102,3.181064157670782,0.7487496107090227,1.3853514768362942,1.0102862181081356,0.6857032830158296,-0.7487496107090238,1.385351476836296,1.0102862181081351,0.6857032830158292
0.10336709286776512,8.405616522891436e-16,-0.8329122169813711,0.7988508474528095,3.181064157670782,0.7487496107090225,1.4164561084906837,1.0102862181081356,0.6857032830158295,-0.7487496107090237,1.4164561084906855,1.0102862181081351,0.685703283015829
0.09706438925975952,9.324648252040228e-16,-0.8048212128555317,0.8447374612188775,3.195719926010273,0.7661724573618227,1.4024106064277637,0.9792320185820259,0.7056829769968991,-0.7661724573618239,1.402410606427766,0.9792320185820255,0.7056829769968983
0.09523809523809534,8.996866495567945e-16,-0.8143876120741068,0.7862785239533435,3.1800215317387064,0.7679298938782133,1.4071938060370512,1.0030718514594315,0.7289825893812115,-0.7679298938782145,1.4071938060370535,1.003071851459431,0.7289825893812109
0.10392731725767759,9.40308198404644e-16,-0.876596875382886,0.7862785239533437,3.1800215317387064,0.7679298938782133,1.438298437691441,1.0030718514594315,0.7289825893812115,-0.7679298938782145,1.4382984376914432,1.003071851459431,0.728982589381211
0.10262338221704218,1.0087656596844742e-15,-0.8455208787382791,0.8325371229934024,3.1979237583355897,0.784041029518278,1.4227604393691373,0.9726071403576746,0.7467069958961172,-0.7840410295182793,1.42276043936914,0.9726071403576741,0.7467069958961164
0.09523809523809534,1.0166520188334637e-15,-0.8503497464076823,0.8248554656518764,3.196005521097175,0.7410114429275668,1.425174873203839,1.010581973452373,0.7519637301561809,-0.741011442927568,1.4251748732038414,1.0105819734523727,0.75196373015618
0.10666106560539745,1.0631285163881099e-15,-0.9125590097164615,0.824855465651877,3.196005521097175,0.7410114429275668,1.4562795048582287,1.010581973452373,0.7519637301561809,-0.7410114429275679,1.4562795048582309,1.0105819734523727,0.7519637301561799
0.09523809523809533,1.2216381456208288e-15,-0.8791682370723748,0.8682868509421696,3.2166024230600714,0.7604707385665995,1.439584118536185,0.9785886573652613,0.7676737110425412,-0.7604707385666007,1.4395841185361877,0.9785886573652608,0.7676737110425397
0.09523809523809514,1.0520835585494673e-15,-0.941377500381154,0.86828685094217,3.2166024230600714,0.7604707385665996,1.4706887501905748,0.9785886573652613,0.7676737110425412,-0.7604707385666007,1.4706887501905772,0.9785886573652608,0.7676737110425397
0.10763735520750617,1.2233492668411925e-15,-1.003586763689933,0.86828685094217,3.2166024230600714,0.7604707385665995,1.5017933818449642,0.9785886573652613,0.7676737110425413,-0.7604707385666006,1.5017933818449667,0.9785886573652608,0.7676737110425396
0.10813857520954376,1.4277560129042181e-15,-0.962963130039558,0.9063094232203321,3.2439826152753786,0.7764708672143092,1.4814815650197766,0.9492863767715423,0.783718122480409,-0.7764708672143105,1.4814815650197795,0.9492863767715417,0.7837181224804066
0.09523809523809536,1.4349442419358365e-15,-0.9678914729806634,0.8992619423899397,3.2422618012334192,0.7312497592566782,1.4839457364903295,0.9896392913322737,0.7886402793644289,-0.7312497592566795,1.483945736490332,0.9896392913322731,0.7886402793644267
0.112311121440856,1.428659525715706e-15,-1.0301007362894425,0.89926194238994,3.2422618012334192,0.7312497592566782,1.5150503681447192,0.9896392913322737,0.7886402793644289,-0.7312497592566796,1.5150503681447216,0.9896392913322731,0.7886402793644268
0.10453401616489802,1.6113653429584858e-15,-0.9879132464471094,0.9356381992892024,3.271888818655756,0.7516038959384501,1.4939566232235524,0.9580723865619298,0.8024358389712967,-0.7516038959384517,1.4939566232235553,0.9580723865619292,0.8024358389712941
0.0968236391969445,1.534624319730614e-15,-1.0019713194604902,0.8759672737208436,3.2509069615893535,0.7531415079337821,1.500985659730243,0.9860029728971063,0.8262186597249064,-0.7531415079337836,1.5009856597302456,0.9860029728971056,0.8262186597249039
0.10146115922649812,1.7176074079650426e-15,-0.9663586250283305,0.9109156724331279,3.274677825855567,0.768689129828666,1.4831793125141628,0.9586030695380209,0.8389872908135854,-0.7686891298286678,1.483179312514166,0.9586030695380201,0.8389872908135826
0.09523809523809527,1.7379793594543021e-15,-0.9704491739531576,0.9038504731856973,3.2729740675949444,0.7260138106099469,1.4852245869765763,0.9961806191012947,0.8436758860530138,-0.7260138106099486,1.4852245869765794,0.996180619101294,0.8436758860530111
0.10444407614023923,1.7533712862982569e-15,-1.0326584372619367,0.9038504731856969,3.2729740675949444,0.7260138106099469,1.516329218630966,0.996180619101295,0.8436758860530138,-0.7260138106099486,1.5163292186309691,0.996180619101294,0.8436758860530111
0.09523809523809543,1.947455064110859e-15,-0.994136760062319,0.9382290568058812,3.300000244055899,0.7458409849295827,1.4970683800311568,0.9661345096470597,0.8548903835717209,-0.7458409849295846,1.4970683800311606,0.9661345096470586,0.8548903835717178
0.09523809523809545,2.0908706747850897e-15,-1.0563460233710982,0.9382290568058813,3.300000244055899,0.7458409849295827,1.5281730116855465,0.9661345096470596,0.8548903835717209,-0.7458409849295846,1.5281730116855503,0.9661345096470586,0.8548903835717178
0.11009870935751107,2.274197487876481e-15,-1.1185552866798774,0.9382290568058818,3.300000244055899,0.7458409849295827,1.5592776433399362,0.9661345096470596,0.8548903835717209,-0.7458409849295847,1.55927764333994,0.9661345096470586,0.8548903835717179
0.10752432803026159,2.51701783362199e-15,-1.0734020288566346,0.968967278960907,3.3335313140860308,0.7641131413250735,1.5367010144283146,0.937103490225917,0.8666624891769573,-0.7641131413250758,1.5367010144283189,0.9371034902259159,0.8666624891769538
0.09523809523809518,2.5402152765099852e-15,-1.0777205600909008,0.9623461737324434,3.332014273649132,0.7190578113036566,1.5388602800454478,0.9772646755241371,0.8711024084212045,-0.719057811303659,1.5388602800454518,0.977264675524136,0.871102408421201
0.1157581271095149,2.7606997802082345e-15,-1.13992982339968,0.9623461737324429,3.332014273649132,0.7190578113036565,1.5699649116998373,0.9772646755241371,0.8711024084212043,-0.7190578113036591,1.5699649116998413,0.9772646755241359,0.8711024084212008
0.10887559495545532,3.000088270152329e-15,-1.0934094936698109,0.9925294041378673,3.3674532561856867,0.7414072770260597,1.5467047468349024,0.945959015125104,0.8811949223406389,-0.7414072770260625,1.546704746834907,0.9459590151251027,0.8811949223406349
0.09929167056920245,2.8930770381414443e-15,-1.1102397289936907,0.9325198649189799,3.343403191347392,0.7424329952902885,1.5551198644968425,0.9766370261725906,0.9046221751252606,-0.7424329952902912,1.555119864496847,0.9766370261725892,0.9046221751252567
0.10120569138537228,3.1771315736888644e-15,-1.0710545325978011,0.9623827939564992,3.3718336746874473,0.7597732623641699,1.5355272662988975,0.9491980975013199,0.9146018861497286,-0.7597732623641729,1.5355272662989026,0.9491980975013183,0.9146018861497242
0.0952380952380953,3.1905866289321047e-15,-1.074690661463045,0.9556680555756558,3.3703159320908105,0.7171427334632042,1.5373453307315195,0.9867251537132807,0.9188885848563736,-0.7171427334632072,1.5373453307315244,0.9867251537132792,0.9188885848563692
0.1078112372194876,3.229526497151364e-15,-1.136899924771824,0.9556680555756557,3.3703159320908105,0.7171427334632041,1.568449962385909,0.9867251537132807,0.9188885848563736,-0.7171427334632073,1.5684499623859138,0.9867251537132792,0.9188885848563693
0.09523809523809533,3.503018141131209e-15,-1.0948837735628507,0.9855334585319646,3.4018940524576697,0.7387343976201922,1.547441886781422,0.9565698356617378,0.9275674810512984,-0.7387343976201957,1.5474418867814275,0.9565698356617361,0.9275674810512934
0.0952380952380952,3.750780922308404e-15,-1.15709303687163,0.9855334585319644,3.4018940524576697,0.7387343976201922,1.5785465184358114,0.9565698356617378,0.9275674810512984,-0.7387343976201958,1.5785465184358172,0.9565698356617363,0.9275674810512935
0.11352448953890064,3.804375815135541e-15,-1.219302300180409,0.9855334585319643,3.4018940524576697,0.7387343976201921,1.6096511500902009,0.9565698356617378,0.9275674810512984,-0.7387343976201959,1.6096511500902067,0.9565698356617363,0.9275674810512934
0.10825875513866966,4.1967582269325375e-15,-1.1704185025542813,1.01324714076496,3.436597656335118,0.7580667369041745,1.5852092512771365,0.9273635576422297,0.9384734284570309,-0.7580667369041786,1.5852092512771432,0.9273635576422278,0.9384734284570252
0.09523809523809544,4.218908097647059e-15,-1.1744343288407622,1.0069692538896533,3.4352478652541603,0.7126887852475929,1.5872171644203772,0.9678870836027178,0.9425181635973487,-0.712688785247597,1.5872171644203834,0.9678870836027159,0.9425181635973432
0.11789427904884249,4.369804328552763e-15,-1.2366435921495413,1.006969253889654,3.4352478652541603,0.712688785247593,1.618321796074767,0.9678870836027179,0.9425181635973486,-0.7126887852475973,1.6183217960747731,0.9678870836027159,0.9425181635973433
0.11064538501251776,4.826921467586914e-15,-1.1882477230525843,1.03758301855999,3.468391445264704,0.7345891108135156,1.5941238615262878,0.9358361586197594,0.955415590758834,-0.7345891108135203,1.594123861526295,0.9358361586197572,0.9554155907588276
0.10210387322961259,4.684764224028125e-15,-1.206859334376942,0.9783512358994036,3.4424694152370163,0.7349401680744518,1.603429667188467,0.9683964126792046,0.9779389806063996,-0.7349401680744564,1.6034296671884736,0.9683964126792023,0.9779389806063935
0.10146676765075631,4.974631528049864e-15,-1.1641064672063595,1.0045961936495185,3.472564972997814,0.7535543989901203,1.5820532336031752,0.9410122350056767,0.9863980335723478,-0.7535543989901251,1.5820532336031827,0.9410122350056742,0.986398033572341
0.09523809523809512,5.006348793774478e-15,-1.1674375744933068,0.9981706263541027,3.4712021335560936,0.7107841368071517,1.5837187872466492,0.9786921589412351,0.990347053068944,-0.7107841368071565,1.5837187872466563,0.9786921589412326,0.9903470530689373
0.10965986814142392,5.268751287508398e-15,-1.2296468378020857,0.9981706263541024,3.4712021335560936,0.7107841368071516,1.6148234189010386,0.9786921589412351,0.990347053068944,-0.7107841368071565,1.6148234189010457,0.9786921589412325,0.9903470530689371
0.0952380952380952,5.775348136023447e-15,-1.1859600594516995,1.0282314214975878,3.5007897193904496,0.7321572558558623,1.592980029725845,0.9478401948618281,1.0012327574727948,-0.7321572558558678,1.5929800297258532,0.9478401948618252,1.001232757472787
0.09523255840293729,5.881165364245964e-15,-1.2481693227604787,1.0282314214975883,3.5007897193904496,0.7321572558558623,1.6240846613802344,0.9478401948618281,1.0012327574727948,-0.7321572558558678,1.6240846613802427,0.9478401948618252,1.001232757472787
0.11746601067127888,6.301049320588184e-15,-1.286028982425768,1.028146485038497,3.462898296254384,0.7075735167254965,1.6430144912128795,0.966875924984066,1.0131717127644309,-0.7075735167255036,1.6430144912128863,0.9668759249840624,1.013171712764423
0.09527681918090494,7.536781818495585e-15,-1.2399027827422828,1.0634841031627886,3.491220669597251,0.7269268737085912,1.6199513913711363,0.9339243890426173,1.0314450939125988,-0.7269268737085995,1.6199513913711443,0.9339243890426127,1.0314450939125894
0.0978498942324634,7.551151758001947e-15,-1.238603070570615,1.0570055553815791,3.4899347231712787,0.6865315081553847,1.6193015352853026,0.9690550628608591,1.0354232552660596,-0.686531508155393,1.6193015352853102,0.9690550628608543,1.0354232552660505
0.11328765629794739,8.24616352742084e-15,-1.200182373885269,1.0838771923216908,3.5143734134764255,0.7056016674025436,1.600091186942629,0.9408894807399781,1.047260565278082,-0.7056016674025527,1.6000911869426377,0.9408894807399728,1.0472605652780715
0.09496057146114777,8.110201705196053e-15,-1.223390754608819,1.0214531942851974,3.4845379894461717,0.7256252809769128,1.6116953773044043,0.9618284742566781,1.068942297251027,-0.7256252809769218,1.6116953773044125,0.9618284742566725,1.0689422972510167
0.10882978696803086,9.967557467516188e-15,-1.2604010404938668,1.0208191275839482,3.4473154699630415,0.7001549904613207,1.6302005202469287,0.9813805273970929,1.0805312927537505,-0.7001549904613317,1.6302005202469356,0.9813805273970859,1.0805312927537394
0.09464501682176163,1.2123776762883143e-14,-1.2205196837084107,1.0577365900714515,3.46961907829741,0.7181628037961459,1.6102598418542,0.9493325241810061,1.0982973391324682,-0.718162803796159,1.6102598418542082,0.9493325241809972,1.0982973391324549
0.09789383610247472,1.492362694111449e-14,-1.2562349601658196,1.0568023619047997,3.4335875590982914,0.6914684438634696,1.6281174800829052,0.9700470573204149,1.1091839962497247,-0.6914684438634855,1.628117480082912,0.9700470573204039,1.1091839962497103
0.09395853290569851,1.7482084928245315e-14,-1.2193443037988443,1.089052803402161,3.4536110078221167,0.7066627326297984,1.6096721518994168,0.9416489065560563,1.1261574607125224,-0.7066627326298168,1.609672151899425,0.941648906556043,1.1261574607125053
0.08991801491762827,2.1309759566646587e-14,-1.2537806947647823,1.0876636738036565,3.418709843316427,0.6791129170900634,1.6268903473823868,0.9631270238604094,1.1364197597299883,-0.6791129170900856,1.626890347382393,0.9631270238603927,1.1364197597299701
0.09272228714394666,2.4585174512895604e-14,-1.2196213787661283,1.1169957487778184,3.4362792615655953,0.6923066364219957,1.6098106893830588,0.9372615452486004,1.153287210765957,-0.6923066364220212,1.609810689383067,0.9372615452485805,1.1532872107659358
0.0858333538632435,2.96725224312849e-14,-1.252677151988719,1.1150299307713958,3.4025793143253353,0.6642267602480448,1.6263385759943552,0.9591740945335602,1.1629436800375201,-0.6642267602480754,1.6263385759943612,0.959174094533536,1.1629436800374977
0.09651016707556495,3.571999465884721e-14,-1.2821235000758147,1.1110190384890004,3.3720978599713476,0.63726137258554,1.6410617500379039,0.9801788992636988,1.171086407456791,-0.6372613725855766,1.641061750037908,0.980178899263669,1.171086407456768
0.08251121254635438,4.6891833509864274e-14,-1.249951357557891,1.1474783889691291,3.3811776035755536,0.6458962467627064,1.6249756787789402,0.9539018716243838,1.198166966197913,-0.645896246762754,1.6249756787789484,0.9539018716243418,1.1981669661978838
0.08659989798641737,5.520231477373658e-14,-1.2773081880538755,1.1430490407232297,3.352620324220507,0.6191874372649483,1.6386540940269336,0.9746507673898298,1.2056401908227639,-0.6191874372650042,1.6386540940269394,0.97465076738978,1.2056401908227339
0.07822620231205282,7.005684482815544e-14,-1.2481735403613727,1.1747274823122342,3.3594496886279406,0.6261109324194988,1.6240867701806796,0.9516764384241987,1.231377250822746,-0.6261109324195696,1.624086770180691,0.9516764384241319,1.2313772508227079
0.07806412564691187,8.090587256084648e-14,-1.2733128571100605,1.169900988701463,3.3329602960330837,0.6001634370943295,1.636656428555025,0.9717262337805685,1.2381920267015933,-0.6001634370944112,1.6366564285550333,0.9717262337804913,1.2381920267015543
0.07296048089415122,1.0053749389782385e-13,-1.2472348873967802,1.1976622173845823,3.3373319210427708,0.6055928348227053,1.623617443698381,0.9516614565149311,1.262952175769533,-0.6055928348228067,1.623617443698397,0.9516614565148301,1.262952175769483
