error,0.cx,0.cy,0.r,1.cx,1.cy,1.r,2.cx,2.cy,2.r
0.060719961058643385,0.0,0.0,1.0,1.0756976766633402,0.0,0.7413822124790865,0.531445663886044,0.909322844807387,0.6518172843385016
0.05493325444523872,0.0,0.0,1.0,1.0749949177046727,0.0,0.7810163217942072,0.5290823556852586,0.9108495326206778,0.6367403083126575
0.05432963258013854,0.0,0.0,1.0,1.0796251282292206,0.0,0.7452427555657323,0.5337381721431346,0.9130702991655087,0.6490227867430244
0.05364234522044334,0.0,0.0,1.0,1.0788766278870576,0.0,0.7807294684924526,0.531662313675929,0.9143598251810401,0.635587821705585
0.05302905339307579,0.0,0.0,1.0,1.0833699910736496,0.0,0.7457868416631214,0.5361889773924137,0.9164954058182953,0.6475772635961086
0.05238867900827669,0.0,0.0,1.0,1.0825757137252294,0.0,0.78045129369588,0.5341833327343488,0.9176918695150036,0.634530800484001
0.051816178782435954,0.0,0.0,1.0,1.0869377563867122,0.0,0.7463166649400705,0.5385862662025152,0.9197462840606418,0.6462369684524629
0.051219157483562656,0.0,0.0,1.0,1.0861030271606138,0.0,0.7802132988001836,0.5366460347138325,0.9208578093842982,0.6335511306295882
0.05190790430189727,0.0,0.0,1.0,1.090343326478945,0.0,0.746833137894385,0.5409344095238307,0.9228369035938865,0.644994240911423
0.04672897532292174,0.0,0.0,1.0,1.065888492648872,0.0,0.7722251904300229,0.5452197910079217,0.9254122377243235,0.6377500094656001
0.05019199737260327,0.0,0.0,1.0,1.072403830581167,0.0,0.7426622834963693,0.5479963042500516,0.9154723203828015,0.6308916919796614
0.054406870646658737,0.0,0.0,1.0,1.0745120252741407,0.0,0.7750034171595688,0.5369069068024206,0.9100345439292266,0.6252802417100609
0.050473704809625645,0.0,0.0,1.0,1.075266352402051,0.0,0.761289670707758,0.5350890991747894,0.9134301857421401,0.6605928747468705
0.046093296065034026,0.0,0.0,1.0,1.0642776765766953,0.0,0.7487587355353366,0.5462811958452977,0.9147180853523799,0.6315476609612176
0.041421574259660844,0.0,0.0,1.0,1.0813230942687273,0.0,0.7715414572207034,0.5362592777693272,0.9039625937713912,0.6354632629442015
0.05447579594912084,0.0,0.0,1.0,1.0819362693545809,0.0,0.7610193490182611,0.5348410493819565,0.9064212406202828,0.6623252970841673
0.04361187532062795,0.0,0.0,1.0,1.0701028338294367,0.0,0.7475409283445591,0.5471178655950352,0.9078628788795998,0.631026199791805
0.0547106254489598,0.0,0.0,1.0,1.0720634783921037,0.0,0.7756139874265701,0.5374201348183574,0.9033178612113975,0.625992916901207
0.0507096071946677,0.0,0.0,1.0,1.0729055871440951,0.0,0.761745527174874,0.5355975845113028,0.9068276751143775,0.661461352488073
0.04496569715184538,0.0,0.0,1.0,1.0618813635668343,0.0,0.749250060657011,0.5469983814364413,0.9081276153232712,0.6322949457116983
0.04179651075157431,0.0,0.0,1.0,1.0786260249645212,0.0,0.7713684742753658,0.537138178672758,0.8976900805380811,0.6361633024330229
0.051799449618520524,0.0,0.0,1.0,1.0619905379716013,0.0,0.7767440073713948,0.5425841850531219,0.9130353998102316,0.6530520880547264
0.05540169060233033,0.0,0.0,1.0,1.0693976043146416,0.0,0.7440983729638853,0.5460036657884259,0.9017264216852531,0.6456648187233917
0.05524767119185016,0.0,0.0,1.0,1.068700702505678,0.0,0.7802669361635407,0.5439767930402759,0.90323930795041,0.6319195463166729
0.054546238897451006,0.0,0.0,1.0,1.0734081450626005,0.0,0.7443091385710155,0.5487574546497003,0.9053700405021545,0.6442933721024818
0.0538188509266878,0.0,0.0,1.0,1.0726582493261432,0.0,0.7799498169099194,0.5467822451637628,0.9067922062290059,0.6308342167348674
0.053169054631650545,0.0,0.0,1.0,1.0772143672048522,0.0,0.7449129574776028,0.5514201888355988,0.9088321619765641,0.6428865194370116
0.0524934363954933,0.0,0.0,1.0,1.076419185396132,0.0,0.779681046941103,0.5495162991459893,0.9101553268081246,0.6298336737191255
0.0518870180733342,0.0,0.0,1.0,1.0808358916247562,0.0,0.7454993009340949,0.5540228540437563,0.9121115939490034,0.6415890874288644
0.05256705971962658,0.0,0.0,1.0,1.0800010003726455,0.0,0.779453996021797,0.5521852550340197,0.9133446335102097,0.6289126061645673
0.05088617086337287,0.0,0.0,1.0,1.0806755754251516,0.0,0.7662719921887096,0.5505902130845319,0.9165989408846897,0.6630690107505671
0.04541386720322771,0.0,0.0,1.0,1.0694640071020223,0.0,0.7537482665642448,0.5622577804869365,0.917555716689723,0.6339276886819821
0.043765204730070034,0.0,0.0,1.0,1.0861456888195973,0.0,0.7764576749565765,0.5524997877265607,0.9071520796673123,0.6375520028751603
0.04873732098771258,0.0,0.0,1.0,1.0784468910889198,0.0,0.7481702642548914,0.5563245121475062,0.913864529113877,0.6419574603893424
0.04931419831648372,0.0,0.0,1.0,1.080732727340198,0.0,0.7795399501028134,0.5455750210307925,0.9086324901169807,0.6363270132436225
0.05210243979559433,0.0,0.0,1.0,1.0848369733813599,0.0,0.7474516202188182,0.5498466284530843,0.9104874444122324,0.647437051070949
0.05155302476906036,0.0,0.0,1.0,1.0840803308867426,0.0,0.7815210353180724,0.5479745508146546,0.9117180624894978,0.6346359251285218
0.050971884730785094,0.0,0.0,1.0,1.0883722771870787,0.0,0.7479774091392404,0.552427767277341,0.9136417711139694,0.6462614395595345
0.05036863018289987,0.0,0.0,1.0,1.0875774591422054,0.0,0.7813310446412287,0.5506159532736976,0.9147911783814947,0.6337961019307439
0.050818061834844885,0.0,0.0,1.0,1.0917467915953878,0.0,0.7485522875452513,0.5549530532202821,0.9166403461865104,0.6451569714751857
0.04413235103567541,0.0,0.0,1.0,1.0679521427837098,0.0,0.7735661317410878,0.5595707935114107,0.919059475788553,0.6383481886701544
0.05121150587244756,0.0,0.0,1.0,1.0741373832153789,0.0,0.7456897209712103,0.5623291468482994,0.9094774046656733,0.632056965963467
0.05643100651440908,0.0,0.0,1.0,1.076387973669909,0.0,0.7787566395532883,0.55113950292307,0.9042564241576772,0.6262148813202483
0.04956179600628849,0.0,0.0,1.0,1.0772231214349814,0.0,0.7645390761321503,0.5494079417632622,0.9078917821562433,0.6628391075905856
0.04467455983951675,0.0,0.0,1.0,1.06634916708548,0.0,0.7524193659440079,0.5608637509791766,0.9088688409975426,0.634443656749995
0.04315764148737737,0.0,0.0,1.0,1.0829049203838523,0.0,0.7745815707366223,0.5511305305707791,0.8986528297140601,0.6381302854063299
0.05103567742835961,0.0,0.0,1.0,1.0703323009552794,0.0,0.7709964446018487,0.5480341672913527,0.907070178437148,0.6638460796854642
0.043637036579413056,0.0,0.0,1.0,1.0590823775044196,0.0,0.7585555334427112,0.5599654891289594,0.9080907480679994,0.6346649431363791
0.05023053103777161,0.0,0.0,1.0,1.07539507039934,0.0,0.7802207976977384,0.5505303049161382,0.8982641281611865,0.6381262704042339
0.05372132101039491,0.0,0.0,1.0,1.0796154034639365,0.0,0.7475784590352648,0.5549915174062149,0.900138008642886,0.6495093601522697
0.05312197363526321,0.0,0.0,1.0,1.078960433430093,0.0,0.782669953141869,0.5530976751946396,0.9015506539970431,0.6362162712470569
0.0524642935639667,0.0,0.0,1.0,1.08342886482894,0.0,0.7481515535538787,0.5578027247347727,0.9035178306807096,0.6482685961705522
0.05178138249822396,0.0,0.0,1.0,1.0827287544420123,0.0,0.7824479293698623,0.5559748005022062,0.9048373154476957,0.635349148315632
0.05116728139504034,0.0,0.0,1.0,1.0870573843018285,0.0,0.7487944368892353,0.5605463706358155,0.9067206896232856,0.6471008174141353
0.0505295812900375,0.0,0.0,1.0,1.086317989837301,0.0,0.7822665486127605,0.5587845944678874,0.9079519435934955,0.6345582647706473
0.04995356892683212,0.0,0.0,1.0,1.0905170014166925,0.0,0.7494214459625799,0.5632324960224084,0.9097576155585638,0.6460304119537548
0.04935621688644662,0.0,0.0,1.0,1.0897431752702909,0.0,0.782121200496841,0.5615324586117373,0.9109082777133652,0.6338386512244488
0.05075169274832288,0.0,0.0,1.0,1.0938215268572602,0.0,0.7500345359258458,0.5658653454718809,0.9126416217754607,0.6450499101224788
0.04100021828641632,0.0,0.0,1.0,1.069472233825202,0.0,0.7649776575587628,0.5531968866766526,0.9007799959206058,0.6570805727716323
0.04437882147102744,0.0,0.0,1.0,1.0604116729118782,0.0,0.7548858204948424,0.5627293927292104,0.901506759286445,0.6336634214771044
0.04574962843494637,0.0,0.0,1.0,1.077028144285638,0.0,0.7768314412137586,0.5530188497001514,0.8915237145716743,0.6373201799155677
0.053995538098883855,0.0,0.0,1.0,1.0808390415697322,0.0,0.7470912314658651,0.5571226974900252,0.8932056936389499,0.6476599251602365
0.05353019687002834,0.0,0.0,1.0,1.0802250435304328,0.0,0.7823699209923461,0.5552166165363123,0.8946618119575109,0.6343224766602322
0.05285037177607227,0.0,0.0,1.0,1.084728059465353,0.0,0.7475863419986825,0.5600091015409205,0.8966397492824887,0.6464481312818612
0.05214455272346519,0.0,0.0,1.0,1.0840664247487384,0.0,0.7821435374131714,0.5581653519035522,0.8980036422102861,0.6334576675330708
0.051511231236494995,0.0,0.0,1.0,1.0884249781994435,0.0,0.7482541399581888,0.5628188544851034,0.8998951322370161,0.6452735710844568
0.05096631973353563,0.0,0.0,1.0,1.0877219514298162,0.0,0.7819597821554035,0.561043578494315,0.9011675468656237,0.6326706271458846
0.05398579277489306,0.0,0.0,1.0,1.0884946004785336,0.0,0.7691052578670055,0.5595600420784788,0.9043596901293682,0.6657550763021242
0.04471800366125504,0.0,0.0,1.0,1.0765479312081037,0.0,0.7559731475274976,0.5725118101750228,0.9052178943331175,0.635023525533517
0.036447687545098195,0.0,0.0,1.0,1.0543295023729535,0.0,0.7698629244812133,0.5617540145123043,0.8959840108572322,0.6446294441213405
0.05045392325803294,0.0,0.0,1.0,1.059548593980872,0.0,0.7468948473363078,0.5641479746865348,0.887928096169624,0.6395764912517101
0.05885365551781875,0.0,0.0,1.0,1.0589061333255234,0.0,0.7798232742303921,0.5624561344669623,0.8894899809481281,0.627032674386822
0.05031301534009278,0.0,0.0,1.0,1.0599410254998554,0.0,0.7648593725816414,0.5608185148988274,0.8936810180997833,0.6651378303582186
0.05053979316718119,0.0,0.0,1.0,1.0630777796340922,0.0,0.7768489240081615,0.5656571957443471,0.8942924815923748,0.632533988999497
0.0496846536759789,0.0,0.0,1.0,1.0638934859894178,0.0,0.764036929374532,0.5642539421075988,0.8977229423858142,0.6652913221385404
0.04902666978852569,0.0,0.0,1.0,1.0669667862792311,0.0,0.7758854302168908,0.569017090863653,0.8982915975251546,0.6330926629161532
