error,0.cx,0.cy,0.rx,0.ry,1.cx,1.cy,1.rx,1.ry
3.2232597146908404e-10,0.9403281237953047,0.0,1.1566415509612429,1.1577594068956225,0.05967187620469516,0.9392637964937585,0.8959709302901696,0.8967563060975138
7.340272195621722e-9,0.9403281239074068,0.0,1.1566415509226118,1.1577594068493866,0.0596718760925931,0.9392637966130973,0.8959709302298541,0.8967563060322109
2.320700687175048e-9,0.9403281213545264,0.0,1.1566415518023518,1.157759407902307,0.059671878645473526,0.9392637938954131,0.8959709316034101,0.8967563075193417
5.061605717893158e-9,0.9403281221616451,0.0,1.1566415515242132,1.1577594075694158,0.05967187783835477,0.9392637947546363,0.8959709311691466,0.8967563070491703
4.83640802406704e-9,0.9403281204012642,0.0,1.1566415521308524,1.1577594082954743,0.059671879598735565,0.9392637928806123,0.8959709321163049,0.8967563080746459
1.724002052228002e-9,0.9403281220833233,0.0,1.1566415515512034,1.157759407601719,0.0596718779166765,0.9392637946712584,0.895970931211287,0.8967563070947951
5.488393378660916e-9,0.9403281226829157,0.0,1.1566415513445798,1.1577594073544206,0.05967187731708414,0.9392637953095581,0.8959709308886813,0.8967563067455143
4.353239685395138e-9,0.940328120774102,0.0,1.15664155200237,1.1577594081416995,0.05967187922589783,0.939263793277519,0.8959709319157025,0.8967563078574565
5.24180321370693e-9,0.9403281222881195,0.0,1.1566415514806294,1.157759407517252,0.05967187771188035,0.9392637948892754,0.895970931101098,0.8967563069754951
3.0489405167255512e-9,0.9403281204650676,0.0,1.1566415521088655,1.157759408269159,0.05967187953493221,0.9392637929485346,0.8959709320819759,0.8967563080374784
8.902230425045232e-9,0.9403281215254616,0.0,1.1566415517434465,1.1577594078318056,0.05967187847453821,0.9392637940773834,0.8959709315114397,0.8967563074197665
6.327854629173402e-10,0.940328124621577,0.0,1.156641550676504,1.1577594065548311,0.0596718753784228,0.9392637973733716,0.8959709298456006,0.8967563056161849
3.475829624122184e-10,0.9403281244014999,0.0,1.156641550752344,1.1577594066456005,0.059671875598499874,0.9392637971390873,0.8959709299640112,0.8967563057443865
1.909240265884904e-10,0.9403281242806137,0.0,1.1566415507940022,1.1577594066954593,0.05967187571938609,0.9392637970103971,0.895970930029053,0.8967563058148064
