error,0.cx,0.cy,0.r,1.cx,1.cy,1.r
0.00046035757497955854,0.0,0.0,2.0,1.9126756479312,0.0,1.0
0.00038904766607332497,0.0,0.0,2.0,1.9129058267186898,0.0,1.0
0.0003287893774235051,0.0,0.0,2.0,1.9131003505517266,0.0,1.0
0.00027786831844966997,0.0,0.0,2.0,1.9132647452404383,0.0,1.0
0.0002348365037977279,0.0,0.0,2.0,1.9134036793996632,0.0,1.0
0.0001984708247630279,0.0,0.0,2.0,1.913521097651562,0.0,1.0
0.00016773803166815482,0.0,0.0,2.0,1.9136203330639434,0.0,1.0
0.00014176519581240998,0.0,0.0,2.0,1.9137042020797774,0.0,1.0
0.0001198147859742954,0.0,0.0,2.0,1.9137750846776835,0.0,1.0
0.00010126363314354181,0.0,0.0,2.0,1.9138349920706708,0.0,1.0
0.00008558517301987534,0.0,0.0,2.0,1.9138856238872426,0.0,1.0
0.00007233445275103834,0.0,0.0,2.0,1.9139284164737524,0.0,1.0
0.00006113546963450178,0.0,0.0,2.0,1.913964583700128,0.0,1.0
0.00005167047766173327,0.0,0.0,2.0,1.9139951514349454,0.0,1.0
0.00004367095504753671,0.0,0.0,2.0,1.9140209866737763,0.0,1.0
0.000036909974024210146,0.0,0.0,2.0,1.9140428221513002,0.0,1.0
0.00003119575468184255,0.0,0.0,2.0,1.9140612771383123,0.0,1.0
0.000026366218752418846,0.0,0.0,2.0,1.9140768750156532,0.0,1.0
0.000022284387952278828,0.0,0.0,2.0,1.9140900581250293,0.0,1.0
0.000018834495731409606,0.0,0.0,2.0,1.9141012003190054,0.0,1.0
0.000015918701690806336,0.0,0.0,2.0,1.9141106175668712,0.0,1.0
0.000013454315160588148,0.0,0.0,2.0,1.9141185769177165,0.0,1.0
0.000011371448965374897,0.0,0.0,2.0,1.9141253040752968,0.0,1.0
9.611036674239681e-6,0.0,0.0,2.0,1.9141309897997796,0.0,1.0
8.12315698724142e-6,0.0,0.0,2.0,1.9141357953181166,0.0,1.0
6.86561765596283e-6,0.0,0.0,2.0,1.9141398568966101,0.0,1.0
5.802758724027246e-6,0.0,0.0,2.0,1.9141432897054382,0.0,1.0
4.9044411027932e-6,0.0,0.0,2.0,1.9141461910848003,0.0,1.0
4.14519177503736e-6,0.0,0.0,2.0,1.9141486433053516,0.0,1.0
3.5034813617301763e-6,0.0,0.0,2.0,1.9141507159012392,0.0,1.0
2.961113553884287e-6,0.0,0.0,2.0,1.9141524676419202,0.0,1.0
2.5027090825718856e-6,0.0,0.0,2.0,1.914153948198697,0.0,1.0
2.115269587085744e-6,0.0,0.0,2.0,1.9141551995532384,0.0,1.0
1.7878090082384945e-6,0.0,0.0,2.0,1.914156257188032,0.0,1.0
1.5110420541197822e-6,0.0,0.0,2.0,1.9141571510925361,0.0,1.0
1.2771208956208202e-6,0.0,0.0,2.0,1.9141579066135632,0.0,1.0
1.0794126275304183e-6,0.0,0.0,2.0,1.914158545174011,0.0,1.0
9.123111833903019e-7,0.0,0.0,2.0,1.914159084880325,0.0,1.0
7.71078369710132e-7,0.0,0.0,2.0,1.9141595410359167,0.0,1.0
6.517095079011659e-7,0.0,0.0,2.0,1.9141599265751015,0.0,1.0
5.508198798742647e-7,0.0,0.0,2.0,1.9141602524298553,0.0,1.0
4.655487509386269e-7,0.0,0.0,2.0,1.9141605278397953,0.0,1.0
3.9347825281366156e-7,0.0,0.0,2.0,1.9141607606141708,0.0,1.0
3.3256482355470407e-7,0.0,0.0,2.0,1.9141609573532972,0.0,1.0
2.810812607667579e-7,0.0,0.0,2.0,1.914161123635709,0.0,1.0
2.3756774789052137e-7,0.0,0.0,2.0,1.9141612641763395,0.0,1.0
2.0079045924548122e-7,0.0,0.0,2.0,1.9141613829602133,0.0,1.0
1.6970657538972755e-7,0.0,0.0,2.0,1.914161483355443,0.0,1.0
1.4343471299582689e-7,0.0,0.0,2.0,1.9141615682087307,0.0,1.0
1.2122993459096065e-7,0.0,0.0,2.0,1.9141616399260872,0.0,1.0
1.0246262452384691e-7,0.0,0.0,2.0,1.9141617005410545,0.0,1.0
8.660063606502622e-8,0.0,0.0,2.0,1.9141617517723668,0.0,1.0
7.319420380902386e-8,0.0,0.0,2.0,1.9141617950726848,0.0,1.0
6.186318851630901e-8,0.0,0.0,2.0,1.9141618316697868,0.0,1.0
5.228630013676128e-8,0.0,0.0,2.0,1.914161862601381,0.0,1.0
4.419198622318543e-8,0.0,0.0,2.0,1.914161888744531,0.0,1.0
3.735073336730288e-8,0.0,0.0,2.0,1.9141619108405241,0.0,1.0
3.156855842012529e-8,0.0,0.0,2.0,1.9141619295158907,0.0,1.0
2.668150740625652e-8,0.0,0.0,2.0,1.91416194530017,0.0,1.0
2.255100915726782e-8,0.0,0.0,2.0,1.9141619586409235,0.0,1.0
